,horse_id,name,bloodline,breed_type,gen,gender,coat,stable_name,class,race_count,placed_pct,win_pct,odds,rank
180,16299,Our Lady,Buterin,exclusive,Z13,Filly,Amethyst,Honey B's Ranch,4,119,0.31092436974789917,0.058823529411764705,14.02594202898551,181
181,17726,Red Sparrow,Buterin,legendary,Z17,Mare,Firebrick,Churchhill Price Farms,4,129,0.2868217054263566,0.10077519379844961,12.235875000000002,182
182,14306,Tau Alpha,Buterin,genesis,Z8,Mare,Caribbean Green,Standard Stables,4,103,0.24271844660194175,0.11650485436893204,13.1487619047619,183
183,9996,Saxappeal,Buterin,genesis,Z10,Mare,Burnt Sienna,BMO,4,67,0.29850746268656714,0.11940298507462686,13.442868852459013,184
184,14168,Half Stepping Weapon,Buterin,genesis,Z10,Mare,Black Chocolate,Flying Corgis,4,35,0.34285714285714286,0.11428571428571428,9.558536585365854,185
185,6505,Grab The Glory,Buterin,genesis,Z10,Mare,AO,Woody's Ranch,4,131,0.26717557251908397,0.06870229007633588,14.095279503105594,186
186,2834,Valhalla Mist,Finney,genesis,Z6,Mare,Royal Blue,Abel's Stable,4,72,0.3055555555555556,0.1111111111111111,9.416133333333335,187
187,17222,Declaration,Nakamoto,legendary,Z2,Colt,Cinereous,Rosedown Racing 🌹,4,65,0.3076923076923077,0.09230769230769231,11.953030303030303,188
188,16887,Late Break,Buterin,legendary,Z18,Stallion,Hairy Canary,RNG Runners,4,108,0.25,0.12037037037037036,10.143719008264464,189
189,8414,Taste Of Money,Finney,genesis,Z7,Colt,Absolute Zero,Victory Farms,4,31,0.25806451612903225,0.16129032258064516,11.266470588235293,190
190,19436,Mister Pancake,Buterin,legendary,Z19,Colt,Big Dip O’Ruby,SamBri Stables,4,14,0.35714285714285715,0.14285714285714285,9.782857142857143,191
191,10454,Nostromo,Buterin,genesis,Z10,Stallion,Cosmic Latte,Blacklist,4,88,0.2840909090909091,0.07954545454545454,10.3701461988304,192
192,17667,Clopperfield,Szabo,elite,Z10,Filly,Cerulean Frost,Bark's Barn,4,21,0.3333333333333333,0.14285714285714285,14.27625,193
193,10576,Dangerous Desire,Buterin,genesis,Z10,Mare,Feldgrau,FSED Exquisite Equines,4,68,0.3088235294117647,0.10294117647058823,11.617311946902666,194
194,18971,Red Wine,Szabo,elite,Z10,Colt,English Vermillion,Super Glue,4,34,0.23529411764705882,0.17647058823529413,9.792051282051283,195
195,12981,Without My Dingo,Finney,genesis,Z7,Mare,China Pink,stable 32620905,4,20,0.4,0.1,11.494615384615384,196
196,14636,Rodeo Drive,Buterin,genesis,Z8,Mare,English Vermillion,Dukes of Stable,4,22,0.3181818181818182,0.13636363636363635,9.392272727272728,197
197,15836,Manhattan Madam,Nakamoto,exclusive,Z6,Mare,Café Au Lait,BlackHole Sun,4,27,0.2222222222222222,0.18518518518518517,11.177241379310347,198
198,11534,Ride To Redemption,Buterin,genesis,Z10,Mare,AO,SILLY RACING,4,18,0.2777777777777778,0.16666666666666666,11.130937500000002,199
199,10052,Ferro Nero,Buterin,genesis,Z10,Stallion,Pale Violet,Woven Stable,4,141,0.2978723404255319,0.04964539007092199,18.201826086956522,200
200,11976,Wait For The Drop,Buterin,genesis,Z10,Colt,Bright Cerulean,Kuda Racing,4,70,0.2857142857142857,0.1,9.754895833333336,201
201,16009,Pepsi,Finney,exclusive,Z12,Stallion,Egyptian Blue,Boston Stables,4,47,0.3191489361702128,0.10638297872340426,12.369375,202
202,10425,Loads Of Dreams,Buterin,genesis,Z8,Colt,Taupe,Zabs ultratrots,4,30,0.3,0.13333333333333333,10.134603174603177,203
203,14451,Ruptured Field,Buterin,genesis,Z8,Colt,AO,Dragon's Lair,4,38,0.34210526315789475,0.10526315789473684,11.657250000000001,204
204,17614,Strike It Lucky,Buterin,legendary,Z10,Colt,Byzantine,Ladywell Stud,4,45,0.37777777777777777,0.08888888888888889,9.554255319148938,205
205,14622,Isle of Man,Buterin,genesis,Z9,Mare,Suave Mauve,Shakedown Street,4,20,0.3,0.15,9.490952380952379,206
206,2760,Cardinal Rose,Finney,genesis,Z6,Mare,Misty Rose,Freebird Stables,4,45,0.3333333333333333,0.08888888888888889,12.006086956521742,207
207,14860,Two Minute Noodle,Buterin,genesis,Z10,Mare,Cosmic Latte,Flying Corgis,4,25,0.28,0.16,9.583,208
208,18270,Coach,Buterin,legendary,Z16,Mare,Copper Penny,LeBarn,4,83,0.2289156626506024,0.14457831325301204,11.21364705882353,209
209,8919,Midnightmane,Buterin,genesis,Z10,Stallion,Powder Blue,The Major's Stable,4,56,0.3392857142857143,0.08928571428571429,9.990463320463315,210
210,9488,Beskar,Finney,exclusive,Z7,Stallion,Black Chocolate,Well Equipped,4,62,0.3225806451612903,0.08064516129032258,10.115882352941178,211
211,11053,Mirage Lily,Nakamoto,elite,Z8,Mare,Sienna,Double A Stables,4,52,0.28846153846153844,0.11538461538461539,8.78634730538922,212
212,11192,Twiggy,Buterin,legendary,Z14,Colt,Caribbean Green,Frontier Minds Racing,4,38,0.34210526315789475,0.10526315789473684,12.735384615384623,213
213,18701,The Night King,Buterin,legendary,Z11,Stallion,Taupe,Zombie Racing ~☠️~,4,43,0.32558139534883723,0.09302325581395349,9.586200000000002,214
214,18457,Flying Aurel,Finney,exclusive,Z10,Filly,Byzantine,Stin's Stable,4,22,0.3181818181818182,0.13636363636363635,11.458799999999998,215
215,7699,Clap That,Buterin,genesis,Z10,Mare,Dark Byzantium,Papa G Stables,4,35,0.34285714285714286,0.11428571428571428,13.31795620437956,216
216,16249,Wolfe Runner,Finney,legendary,Z14,Mare,Suave Mauve,Well Equipped,4,39,0.3076923076923077,0.10256410256410256,11.448750000000002,217
217,17607,Demon Seed,Buterin,legendary,Z12,Mare,Byzantine,Royal Thoroughbreds,4,15,0.3333333333333333,0.13333333333333333,14.008235294117648,218
218,15333,Cryptobabe,Finney,legendary,Z9,Stallion,Amethyst,CryptoBabes,4,74,0.22972972972972974,0.12162162162162163,12.422533333333337,219
219,6352,Jackpot,Szabo,exclusive,Z5,Colt,Cotton Candy,BK$$ Stables,4,17,0.35294117647058826,0.11764705882352941,14.665500000000003,220
220,14303,Medieval Madness,Buterin,genesis,Z9,Filly,Bondi Blue,Are U Serious?Stables,4,29,0.27586206896551724,0.13793103448275862,10.845806451612903,221
221,15748,GOAT,Buterin,legendary,Z10,Mare,Atomic Tangerine,Sleipnir Racing,4,39,0.358974358974359,0.07692307692307693,9.640243902439023,222
222,15617,Jerry,Buterin,legendary,Z11,Mare,Caribbean Green,Fortunos Stable,4,35,0.34285714285714286,0.11428571428571428,9.45595744680851,223
223,15461,Cerdo Mas Rapido,Finney,legendary,Z8,Colt,Taupe,Technology Pony Pen,4,18,0.3888888888888889,0.1111111111111111,9.647499999999999,224
224,6504,We Fly As One,Buterin,genesis,Z10,Mare,Sir Aquamarine,Woody's Ranch,4,101,0.2871287128712871,0.06930693069306931,13.643283582089552,225
225,17013,Love Island,Buterin,legendary,Z13,Filly,Firebrick,[ZMU] ISIS GénétiQ [§BA],4,24,0.3333333333333333,0.125,13.0952,226
226,15302,Cropper balance,Buterin,exclusive,Z10,Colt,Bittersweet Shimmer,Thieving stableboy,4,25,0.32,0.12,13.841290322580644,227
227,8413,Metal Gear Solid,Finney,genesis,Z6,Filly,Suave Mauve,Victory Farms,4,36,0.3333333333333333,0.08333333333333333,10.374634146341458,228
228,14955,Pinot Noir,Buterin,genesis,Z8,Mare,Field Drab,The real Rohan horses,4,35,0.2571428571428571,0.14285714285714285,15.019736842105265,229
229,14939,Fluke Shot,Buterin,genesis,Z10,Colt,Fire Opal,Super Trotters ♘,4,91,0.2857142857142857,0.0989010989010989,10.155961538461538,230
230,19426,Jaxon's Bolt,Buterin,exclusive,Z19,Colt,Bittersweet Shimmer,🔌Stanley's Stallions🔌,4,58,0.29310344827586204,0.1206896551724138,9.792096774193547,231
231,8716,Maximus Decimus Meridius,Szabo,exclusive,Z5,Colt,Colombo Spice,Rusty Bill Racing,4,19,0.3684210526315789,0.10526315789473684,16.61013333333334,232
232,15653,Hermoineigh,Szabo,exclusive,Z11,Filly,Space Sparkle,Abel's Stable,4,53,0.3018867924528302,0.07547169811320754,12.78218181818182,233
233,17637,Days of Thunder,Nakamoto,cross,Z13,Colt,Battle Horse Gray,ScheminZMans Spirit,4,47,0.3404255319148936,0.10638297872340426,13.58217391304348,234
234,8693,Undisputed,Buterin,genesis,Z10,Stallion,Pale Violet,Blazing Green Stables🔥🌲,4,42,0.2619047619047619,0.11904761904761904,10.426585365853661,235
235,17953,Starscream,Nakamoto,exclusive,Z5,Colt,Mystic Maroon,Daddy Racing,4,138,0.21739130434782608,0.09420289855072464,13.343892215568859,236
236,11129,Raid,Buterin,genesis,Z10,Mare,Dartmouth Green,Charington Estates,4,51,0.29411764705882354,0.09803921568627451,13.032283950617288,237
237,16398,Stallion Steve,Buterin,exclusive,Z12,Colt,Royal Blue,pENEtrate,4,39,0.38461538461538464,0.05128205128205128,11.644,238
238,7156,Zero Cash Bandit,Finney,legendary,Z10,Colt,Baker-Miller Pink,🐎SeaBiscuit|StudFarm🐎,4,77,0.2857142857142857,0.06493506493506493,13.912558139534884,239
239,6451,Rogue Chaser,Buterin,legendary,Z12,Mare,Rosy Brown,Scary Hours Conglomerate,4,25,0.32,0.12,11.68642857142857,240
240,13126,Certified Twenty,Buterin,genesis,Z9,Colt,Arylide Yellow,Stallion Sluts,4,46,0.2826086956521739,0.10869565217391304,10.825185185185186,241
241,15879,Nicole Guo,Finney,legendary,Z12,Mare,Antique White,Clamz Stable,4,42,0.2857142857142857,0.11904761904761904,14.046249999999999,242
242,16001,Lift The Veil,Nakamoto,exclusive,Z8,Filly,Baker-Miller Pink,Hurricam's Horses,4,115,0.23478260869565218,0.10434782608695652,18.9871794871795,243
243,14340,November 18th,Buterin,genesis,Z10,Colt,English Vermillion,Backyard Stables,4,19,0.3684210526315789,0.10526315789473684,10.031428571428572,244
244,12828,Casino Fourteen,Buterin,genesis,Z9,Mare,Firebrick,Albatross Ranch,4,21,0.38095238095238093,0.09523809523809523,11.451666666666664,245
245,8750,Inception,Nakamoto,exclusive,Z4,Colt,Space Sparkle,sarah,4,14,0.2857142857142857,0.14285714285714285,10.111052631578948,246
246,11476,Sanctioned,Finney,genesis,Z7,Filly,Electric Violet,Relentless Stables,4,44,0.29545454545454547,0.11363636363636363,8.805737704918032,247
247,17866,Don't Tell My Wife,Buterin,elite,Z14,Colt,Fandango,Equipoise Equestrians,4,10,0.2,0.2,16.526363636363637,248
248,19088,Lola Bunny,Buterin,legendary,Z18,Filly,Champagne Papi,Spliffard's Saloon,4,35,0.34285714285714286,0.08571428571428572,8.395833333333336,249
249,11859,Sunny Day,Buterin,genesis,Z10,Colt,Amethyst,Shady Lane Stables,4,49,0.3469387755102041,0.08163265306122448,9.86644859813084,250
250,10646,Xicore,Buterin,legendary,Z12,Mare,Feldgrau,Zabs ultratrots,4,29,0.27586206896551724,0.13793103448275862,11.224754098360654,251
251,14554,Dine N Dash,Buterin,genesis,Z9,Colt,Azure,Big Smalls,4,120,0.26666666666666666,0.06666666666666667,12.186,252
252,4248,Don't Doubt Me,Buterin,genesis,Z9,Filly,Destiny,Double Down,4,10,0.2,0.2,12.399000000000003,253
253,14186,Royal Decree,Buterin,genesis,Z8,Mare,Azure Mist,Zook D's Stables,4,18,0.4444444444444444,0.05555555555555555,9.403157894736841,254
254,14583,Throw A Bone,Buterin,genesis,Z9,Mare,Golden Rod,Hoosier Daddy Farms,4,18,0.2222222222222222,0.16666666666666666,19.0225,255
255,10399,Rubber Soul,Buterin,legendary,Z18,Mare,Coral Wave,Mount Zwingli Meadows,4,42,0.30952380952380953,0.09523809523809523,13.900295857988164,256
256,15723,Breezy,Buterin,exclusive,Z31,Mare,Coyote Brown,Rocket Ranch,4,37,0.2972972972972973,0.10810810810810811,10.985769230769229,257
257,17759,Mare Jordan,Buterin,cross,Z20,Mare,Air Superiority Blue,💎Royal Thoroughbreds 💎,4,66,0.2878787878787879,0.09090909090909091,13.236875000000003,258
258,19089,DEZ'D and Confused,Finney,legendary,Z8,Filly,Cosmic Cobalt,NFTsAnonymous,4,60,0.26666666666666666,0.1,12.315409836065573,259
259,5970,Don't Be A Menace,Buterin,genesis,Z10,Colt,Buff Gold,Krhft Trading Co,4,10,0.4,0.1,17.32733333333334,260
260,17333,Oro,Finney,elite,Z12,Colt,Chrome Yellow,Fourstar Dave Stables,4,53,0.2830188679245283,0.11320754716981132,13.584909090909091,261
261,12129,Fun Fact,Buterin,genesis,Z10,Colt,Cotton Candy,Krhft Trading Co,4,12,0.4166666666666667,0.08333333333333333,17.736153846153847,262
262,6918,Luxory,Szabo,exclusive,Z12,Colt,Golden Rod,Army Of Horses,4,103,0.2524271844660194,0.0970873786407767,10.587289719626156,263
263,17248,Star Chamber,Szabo,exclusive,Z11,Colt,Alice Blue,Central Coast Stables,4,51,0.2549019607843137,0.11764705882352941,11.966603773584907,264
264,14024,Max 360,Buterin,genesis,Z8,Filly,Oval Orchid,My Little Ponies,4,12,0.25,0.16666666666666666,13.261538461538462,265
265,17351,Maximal Powers,Buterin,legendary,Z16,Filly,Anti-Flash White,Dukes of Stable,4,52,0.34615384615384615,0.09615384615384616,17.972435897435894,266
266,19329,Bang! Zoom!,Nakamoto,elite,Z9,Colt,Cinnabar,Sleepy Hollow,4,12,0.25,0.16666666666666666,12.673571428571426,267
267,17882,Fiat Donk,Finney,elite,Z20,Mare,Field Drab,Citadel Stables,4,10,0.4,0.1,14.19846153846154,268
268,15849,Big Dipper,Finney,legendary,Z11,Colt,Big Dip O’Ruby,Fourstar Dave Stables,4,51,0.29411764705882354,0.09803921568627451,11.828490566037734,269
269,9975,Dreamship,Buterin,genesis,Z10,Stallion,Electric Violet,KM Enterprises,4,14,0.42857142857142855,0.07142857142857142,9.247142857142856,270
270,14924,Grateful Pie,Buterin,genesis,Z10,Stallion,Electric Violet,Diamond Hill,4,82,0.25609756097560976,0.07317073170731707,15.775057471264367,271
271,10204,I Like It Like That,Buterin,genesis,Z10,Colt,China Pink,The Garage,4,44,0.3181818181818182,0.09090909090909091,10.47423076923077,272
272,12987,Big Hammer,Finney,genesis,Z7,Mare,Byzantium,₿ Moon Mission,4,54,0.3333333333333333,0.05555555555555555,11.344697986577184,273
273,14946,Bucking Sterling,Buterin,genesis,Z10,Mare,Dark Moss,Rogue Stables,4,34,0.2647058823529412,0.11764705882352941,13.736285714285716,274
274,14866,The Crush,Buterin,genesis,Z10,Colt,Amethyst,Mr Hands Home 4 Horsies,4,25,0.36,0.08,12.348928571428571,275
275,17533,Queen of the Andals,Finney,legendary,Z11,Mare,Burnt Umber,Mount Zwingli Meadows,4,12,0.4166666666666667,0.08333333333333333,10.822941176470588,276
276,18385,High Times,Finney,legendary,Z12,Colt,Dartmouth Green,Guardians of the Galaxy,4,34,0.23529411764705882,0.14705882352941177,9.19542857142857,277
277,12947,Down The Line,Buterin,genesis,Z9,Colt,Bittersweet Shimmer,Goinleft - Z,4,88,0.26136363636363635,0.06818181818181818,13.30582938388626,278
278,14542,Harbour Trick,Buterin,genesis,Z10,Colt,Fuzzy Wuzzy,Twice Removed Stables,4,14,0.42857142857142855,0.07142857142857142,23.298787878787884,279
279,15663,Emerald Runner,Buterin,legendary,Z18,Colt,Cal Poly Pomona,DoomDesire,4,82,0.2682926829268293,0.07317073170731707,14.186279069767437,280
280,10886,Cross Fit,Buterin,genesis,Z9,Mare,Cadet Blue,Breezy Stables,4,48,0.2916666666666667,0.08333333333333333,12.849428571428568,281
281,17343,Windjammer,Buterin,legendary,Z11,Mare,Bright Cerulean,Hyde ‘N Seek Stables,4,41,0.2926829268292683,0.0975609756097561,17.510454545454543,282
282,10830,Foxy Cleopatra,Finney,legendary,Z12,Mare,Dark Byzantium,Well Equipped,4,37,0.2702702702702703,0.10810810810810811,9.980513307984793,283
283,14095,Puff Puff Pass,Buterin,genesis,Z10,Filly,Desert Sand,Angels with Filthy Souls,4,16,0.4375,0.0625,17.942000000000004,284
284,10430,Cash Spinner,Buterin,genesis,Z10,Stallion,Anti-Flash White,Leoheart,4,64,0.3125,0.046875,11.211192660550456,285
285,14941,Smoked You,Buterin,genesis,Z10,Colt,Burnt Sienna,Alhambren Bloodstock,4,46,0.32608695652173914,0.08695652173913043,12.377083333333333,286
286,15368,Blue is the Color,Finney,legendary,Z14,Filly,Absolute Zero,Twin Suns Acres,4,101,0.24752475247524752,0.10891089108910891,12.66807339449541,287
287,16914,Down to mars,Buterin,legendary,Z13,Mare,AO,Mac thunder,4,37,0.3783783783783784,0.05405405405405406,13.204500000000001,288
288,10013,Tropical Lightning,Buterin,genesis,Z10,Colt,Buff Gold,Woody's Ranch,4,103,0.2815533980582524,0.04854368932038835,13.9659393939394,289
289,13041,Star Reflection,Buterin,genesis,Z10,Colt,Big Dip O’Ruby,Stable de Cincinnatus,4,70,0.2571428571428571,0.08571428571428572,11.944661016949158,290
290,18293,Ancient Enemies,Buterin,legendary,Z12,Filly,Fuzzy Wuzzy,Jardy's Stable,4,42,0.2857142857142857,0.09523809523809523,10.860999999999999,291
291,9224,Pulsar,Nakamoto,elite,Z7,Colt,Cosmic Latte,Polka City Wonderhorses,4,80,0.25,0.075,14.1104938271605,292
292,15479,Awesome Matthews,Buterin,legendary,Z12,Mare,Caribbean Green,Straight Cash Ponies,4,47,0.3191489361702128,0.0851063829787234,12.672542372881352,293
293,14601,Zara Bay,Buterin,genesis,Z9,Colt,Sienna,Terrapin Station Stable,4,88,0.2727272727272727,0.06818181818181818,13.20505263157895,294
294,18069,Insider,Buterin,exclusive,Z26,Mare,Cal Poly Pomona,GY1,4,53,0.2830188679245283,0.07547169811320754,11.644074074074073,295
295,11390,Love You Long Time,Buterin,genesis,Z8,Filly,Deep Taupe,Farmah,4,34,0.29411764705882354,0.08823529411764706,9.4638125,296
296,12360,Old Sport,Buterin,genesis,Z10,Colt,Fiery Rose,Fauxthemoney Ranch,4,58,0.3103448275862069,0.06896551724137931,15.973488372093017,297
297,10400,Bleak Justice,Buterin,genesis,Z9,Stallion,Antique Brass,Metaverse Racing,4,66,0.24242424242424243,0.12121212121212122,11.055395683453238,298
298,14883,Practice,Buterin,genesis,Z9,Colt,Byzantium,Vibe Curators,4,122,0.2459016393442623,0.08196721311475409,11.816618705035973,299
299,15108,Lowrider,Buterin,genesis,Z8,Mare,Taupe,The Whorse House,4,21,0.23809523809523808,0.14285714285714285,14.317083333333334,300
300,16611,SKRT SKRT,Finney,legendary,Z10,Mare,Air Superiority Blue,Rohan,4,14,0.42857142857142855,0.07142857142857142,11.678235294117648,301
301,17214,Amok,Finney,exclusive,Z11,Filly,Fandango,Sigma Stable,4,47,0.2765957446808511,0.10638297872340426,9.578688524590163,302
302,11510,Crown Halo,Buterin,genesis,Z10,Mare,Chrome Yellow,Blacklist,4,29,0.2413793103448276,0.13793103448275862,12.931712707182317,303
303,9452,Two Minutes to Midnight,Buterin,elite,Z23,Mare,Midnight Black,Bye Bye Lil Sebastion,4,35,0.2571428571428571,0.11428571428571428,11.135284090909083,304
304,19186,Let It Ride,Buterin,elite,Z14,Filly,Cinnabar,Ranch Amato,4,19,0.3157894736842105,0.10526315789473684,14.617272727272727,305
305,14528,Eighty Days,Buterin,genesis,Z10,Mare,Space Sparkle,WPS,4,27,0.37037037037037035,0.07407407407407407,10.992758620689656,306
306,12258,King Zeddling,Buterin,genesis,Z10,Mare,Chrome Yellow,[ZMU] Nox,4,31,0.25806451612903225,0.12903225806451613,13.007368421052629,307
307,8464,Munich,Buterin,genesis,Z10,Stallion,Slate Gray,Frog Bayou,4,38,0.3157894736842105,0.07894736842105263,16.489073170731714,308
308,16094,Mayhem,Finney,legendary,Z10,Colt,Stronghold Ivory,🤠airmax racing🤠,4,13,0.23076923076923078,0.15384615384615385,9.537692307692307,309
309,15888,Violetto,Szabo,elite,Z11,Colt,Pale Violet,LB's Horse Racing Co.,4,29,0.3448275862068966,0.06896551724137931,11.705806451612903,310
310,19356,Stay Mint,Finney,exclusive,Z13,Colt,Sir Aquamarine,DoughBoy215 Racing,4,15,0.26666666666666666,0.13333333333333333,14.138,311
311,11001,Civil Guard,Buterin,genesis,Z10,Filly,Burnt Umber,KingBytor,4,13,0.23076923076923078,0.15384615384615385,10.553333333333331,312
312,15835,Quanah,Finney,legendary,Z11,Filly,Cosmic Latte,Technology Pony Pen,4,121,0.24793388429752067,0.0743801652892562,13.233120567375888,313
313,14013,Look Good First,Buterin,genesis,Z10,Filly,Battle Horse Gray,Suffolk Downs,4,35,0.2571428571428571,0.11428571428571428,7.560833333333333,314
314,13849,Awesome Mover,Finney,genesis,Z7,Stallion,Air Superiority Blue,🍀 Iron Horse 🍀,4,15,0.4,0.06666666666666667,11.118125,315
315,15558,Quickshot,Finney,exclusive,Z10,Colt,Arctic Snow,Wobbly Stable,4,15,0.26666666666666666,0.13333333333333333,13.888124999999997,316
316,8412,Einstein ,Nakamoto,elite,Z6,Colt,Cadet Blue,!!Doubleup Racing!!,4,46,0.2826086956521739,0.08695652173913043,13.507383177570087,317
317,16365,Henriettas Quill,Buterin,legendary,Z19,Mare,Cyclamen,NFT_Collective Racing,4,38,0.2894736842105263,0.10526315789473684,12.580869565217395,318
318,17790,Crystal Haze,Buterin,legendary,Z17,Mare,Celestial Blue,Rose City Ranch,4,99,0.2727272727272727,0.06060606060606061,11.244351851851855,319
319,16474,Freebird,Finney,legendary,Z11,Colt,Dark Byzantium,Freebird Stables,4,32,0.25,0.125,11.20217391304348,320
320,15813,Her Royal Highness,Buterin,legendary,Z12,Filly,AO,Broken Stable,4,27,0.3333333333333333,0.07407407407407407,16.304000000000002,321
321,18914,Anhyzer,Buterin,elite,Z24,Filly,Field Drab,Miller Time,4,93,0.24731182795698925,0.07526881720430108,14.2445,322
322,19132,Grand Duke,Nakamoto,exclusive,Z5,Colt,Baker-Miller Pink,Laremy's Farms,4,70,0.24285714285714285,0.08571428571428572,9.411756756756759,323
323,19128,Moderna,Buterin,legendary,Z12,Filly,Eminence,6 and 1 Racing,4,43,0.32558139534883723,0.046511627906976744,13.803636363636366,324
